report_month,ticker,revenue_ttm_bn_vnd,net_income_ttm_bn_vnd,eps_ttm_vnd,roe_pct,gross_margin_pct,debt_to_equity,current_ratio,cash_ratio,inventory_ratio_pct,receivable_days,interest_coverage,operating_cashflow_bn_vnd,pre_sales_bn_vnd,backlog_bn_vnd,legal_issue_flag,bond_pressure_flag,project_handover_score,macro_sentiment_idx,mortgage_rate_pct,financing_access_idx,policy_support_idx
2021-07-31 0:00:00,RTR,4406.8,483.8,537,3.4,16.1,1.0,1.48,0.39,37.5,65.3,5.03,216.2,4011.9,7719.1,0,0,59.1,58.1,8.82,62.8,42.6
2021-08-31 0:00:00,RTR,4260.8,412.3,458,2.9,18.0,1.01,1.55,0.41,40.9,84.3,5.74,337.2,3026.0,8728.5,0,0,57.0,58.3,8.74,60.5,47.2
2021-09-30 0:00:00,RTR,4240.7,456.3,507,3.2,15.5,1.25,1.44,0.47,31.3,76.5,4.22,450.3,3231.0,6476.7,0,0,66.0,55.0,8.64,58.9,51.1
2021-10-31 0:00:00,RTR,4083.2,280.8,312,2.0,16.1,1.22,1.54,0.42,46.7,61.5,4.65,88.6,2912.6,6519.2,0,0,78.2,57.9,8.54,62.6,42.1
2021-11-30 0:00:00,RTR,4157.6,411.9,457,2.9,14.0,1.24,1.46,0.47,35.2,56.4,4.52,363.3,3631.5,10089.5,0,0,78.3,58.3,8.45,63.5,40.6
2021-12-31 0:00:00,RTR,4143.1,388.4,431,2.7,18.9,1.39,1.45,0.4,40.5,72.6,4.11,279.0,3228.0,5574.3,0,0,65.8,59.9,8.37,63.8,51.4
2022-01-31 0:00:00,RTR,4070.1,430.7,478,3.0,17.1,1.16,1.5,0.44,37.3,69.4,3.92,294.6,3171.6,6646.3,0,0,74.8,56.0,9.39,57.2,53.3
2022-02-28 0:00:00,RTR,4262.5,360.2,400,2.5,14.7,1.17,1.44,0.44,36.4,67.6,3.08,90.8,3633.5,7060.7,0,0,78.5,60.8,9.33,52.8,52.1
2022-03-31 0:00:00,RTR,4281.6,283.5,315,2.0,15.6,1.18,1.37,0.38,37.9,73.1,3.86,148.3,2657.8,5085.0,0,0,82.6,54.1,9.45,51.0,61.5
2022-04-30 0:00:00,RTR,4196.8,405.4,450,2.8,17.2,1.23,1.35,0.41,43.4,68.8,4.79,374.7,3325.6,9309.4,0,0,78.9,52.8,9.58,54.7,49.5
2022-05-31 0:00:00,RTR,4155.0,416.0,462,2.9,14.7,1.39,1.45,0.44,40.4,80.1,3.16,423.2,3238.9,7009.3,0,0,75.2,50.4,9.86,48.0,51.8
2022-06-30 0:00:00,RTR,4168.7,371.4,412,2.6,15.4,1.38,1.45,0.42,36.7,76.5,3.71,293.0,3364.9,7425.5,0,1,64.6,54.8,10.0,49.1,47.5
2022-07-31 0:00:00,RTR,4248.5,276.6,307,1.9,12.8,1.42,1.4,0.31,35.8,59.9,3.27,207.0,2661.5,6801.1,0,0,89.5,48.0,10.07,47.9,54.6
2022-08-31 0:00:00,RTR,4176.8,187.6,208,1.3,11.2,1.32,1.39,0.42,37.4,56.5,2.63,48.8,2658.4,5952.1,1,0,72.7,43.7,10.34,46.7,51.9
2022-09-30 0:00:00,RTR,4135.5,281.9,313,2.0,12.0,1.19,1.52,0.34,36.0,69.8,2.87,73.1,2903.1,8207.9,1,0,72.9,44.2,10.53,49.5,54.8
2022-10-31 0:00:00,RTR,3959.0,195.8,217,1.4,13.4,1.37,1.56,0.44,40.5,63.9,2.24,137.8,2548.5,4655.0,0,0,71.8,42.2,10.63,46.2,42.0
2022-11-30 0:00:00,RTR,3696.1,359.0,399,2.5,14.3,1.35,1.59,0.34,40.5,53.8,2.36,218.3,2868.7,4764.7,0,0,66.7,44.9,10.74,45.4,50.9
2022-12-31 0:00:00,RTR,3655.4,250.2,278,1.8,12.6,1.47,1.52,0.39,37.3,53.0,2.93,171.1,2826.5,7913.8,0,0,75.5,44.7,11.0,45.9,35.7
2023-01-31 0:00:00,RTR,3743.1,215.9,240,1.5,13.5,1.56,1.46,0.4,38.2,77.7,4.59,24.2,2760.9,4156.6,0,0,74.3,43.3,10.48,39.5,50.5
2023-02-28 0:00:00,RTR,3729.0,394.3,438,2.8,15.2,1.37,1.52,0.5,42.8,80.2,4.38,184.3,2613.2,7601.6,0,0,78.5,47.4,10.21,44.5,45.4
2023-03-31 0:00:00,RTR,3814.8,258.0,286,1.8,13.2,1.33,1.38,0.35,35.4,59.1,2.37,168.6,2483.1,7317.7,0,0,61.6,43.8,10.29,43.6,52.3
2023-04-30 0:00:00,RTR,3854.3,394.3,438,2.8,14.7,1.31,1.61,0.39,37.9,63.1,3.19,158.0,2629.3,6539.9,0,0,63.8,41.8,10.15,46.8,49.1
2023-05-31 0:00:00,RTR,3841.0,261.1,290,1.8,14.3,1.38,1.48,0.43,41.8,48.5,4.37,229.0,2728.1,3653.5,0,0,70.1,47.9,9.64,48.8,48.4
2023-06-30 0:00:00,RTR,3952.0,325.1,361,2.3,12.4,1.41,1.57,0.39,36.3,78.4,4.04,119.2,3388.8,8388.1,0,0,77.1,46.8,9.55,46.1,53.5
2023-07-31 0:00:00,RTR,4156.7,231.8,257,1.6,14.0,1.28,1.44,0.48,36.2,59.7,4.74,129.6,2775.4,6415.5,0,0,80.3,48.5,9.49,48.1,52.6
2023-08-31 0:00:00,RTR,4024.0,258.1,287,1.8,13.2,1.33,1.35,0.42,35.5,69.5,1.88,188.6,3154.3,4235.9,0,0,78.4,47.6,9.46,45.8,56.3
2023-09-30 0:00:00,RTR,3962.5,453.6,504,3.2,16.0,1.26,1.65,0.41,40.5,69.4,3.95,328.2,3097.0,6032.8,0,0,70.8,52.2,8.97,54.3,55.0
2023-10-31 0:00:00,RTR,4056.7,420.4,467,3.0,15.5,1.3,1.7,0.4,38.2,82.7,2.46,217.2,3196.9,5872.1,0,0,70.6,52.0,8.88,50.2,49.0
2023-11-30 0:00:00,RTR,4009.6,191.3,212,1.3,13.8,1.28,1.53,0.38,39.4,59.1,4.13,168.4,3062.5,6607.3,0,0,71.4,51.4,8.84,51.9,45.4
2023-12-31 0:00:00,RTR,3941.6,170.3,189,1.2,13.9,1.16,1.63,0.43,36.8,68.8,4.03,66.2,2928.1,7423.7,0,0,66.5,53.0,8.61,53.7,53.7
2024-01-31 0:00:00,RTR,4245.1,265.7,295,1.9,16.1,1.24,1.71,0.53,32.7,64.5,5.38,227.7,3176.6,8494.1,0,0,74.6,54.4,8.81,53.3,53.8
2024-02-29 0:00:00,RTR,4290.3,319.7,355,2.2,16.5,1.32,1.44,0.4,36.6,54.8,4.61,267.5,3177.2,6986.9,0,0,69.1,56.2,8.84,54.6,47.2
2024-03-31 0:00:00,RTR,4131.9,492.0,546,3.5,16.2,1.17,1.63,0.54,39.3,57.8,4.74,285.0,3558.7,9195.8,0,0,68.5,53.6,8.91,54.6,63.8
2024-04-30 0:00:00,RTR,4292.7,413.8,459,2.9,16.1,1.25,1.57,0.43,39.4,58.6,5.89,146.8,2554.9,6138.5,0,0,65.7,53.9,8.89,56.1,63.5
2024-05-31 0:00:00,RTR,4454.8,335.1,372,2.4,16.6,1.34,1.32,0.4,39.9,79.6,4.15,147.7,3324.8,4803.6,0,0,70.8,62.7,8.85,56.2,59.0
2024-06-30 0:00:00,RTR,4367.0,512.4,569,3.6,19.1,1.21,1.67,0.39,35.1,63.4,6.97,303.0,3891.3,11388.9,1,0,68.7,57.5,8.7,57.0,60.0
2024-07-31 0:00:00,RTR,4511.9,483.4,537,3.4,16.0,1.32,1.48,0.38,39.6,63.2,3.94,476.2,3683.1,10855.2,0,0,74.5,62.1,8.59,62.3,62.5
2024-08-31 0:00:00,RTR,4810.2,400.4,445,2.8,18.2,1.12,1.56,0.41,36.8,59.7,5.75,246.5,4384.4,12719.4,0,0,66.2,63.5,8.59,60.1,58.4
2024-09-30 0:00:00,RTR,4926.3,548.0,609,3.9,17.3,1.16,1.73,0.45,34.6,56.5,3.71,184.8,4249.9,7824.5,0,0,70.6,58.3,8.55,60.6,62.2
2024-10-31 0:00:00,RTR,4688.1,492.2,547,3.5,16.1,1.26,1.51,0.4,39.3,75.6,5.65,440.6,4420.3,8351.6,0,0,76.4,58.0,8.31,56.2,53.2
2024-11-30 0:00:00,RTR,4753.4,561.7,624,3.9,18.7,1.26,1.58,0.44,36.9,68.8,5.99,584.3,3697.0,9170.2,0,0,67.5,61.7,8.51,59.5,50.7
2024-12-31 0:00:00,RTR,4776.1,356.9,396,2.5,16.6,1.14,1.36,0.5,41.7,65.2,5.15,214.5,4257.4,12564.8,0,0,71.0,61.7,8.33,64.1,54.7
2025-01-31 0:00:00,RTR,4677.5,293.4,326,2.1,13.6,1.07,1.7,0.38,37.6,73.8,3.39,205.4,3919.4,10049.9,0,0,64.2,62.2,8.24,61.8,64.8
2025-02-28 0:00:00,RTR,4756.7,591.8,657,4.2,17.4,1.36,1.49,0.39,39.6,57.2,4.67,484.5,3612.2,5763.3,0,0,61.3,63.6,8.13,62.6,58.0
2025-03-31 0:00:00,RTR,4766.2,682.1,757,4.8,18.9,1.06,1.72,0.44,32.7,78.4,4.71,386.3,3717.5,5996.3,0,0,73.2,65.5,7.99,62.1,62.9
2025-04-30 0:00:00,RTR,5058.6,438.3,487,3.1,18.2,1.24,1.5,0.48,39.1,57.7,3.91,174.9,4223.9,11354.2,0,0,73.0,62.8,8.1,60.6,56.6
2025-05-31 0:00:00,RTR,4776.5,443.0,492,3.1,18.6,1.12,1.38,0.49,32.5,66.7,5.12,414.4,4037.9,6104.4,0,0,73.3,63.7,8.01,62.6,56.2
2025-06-30 0:00:00,RTR,5124.9,407.8,453,2.9,17.0,1.07,1.63,0.44,40.4,54.1,5.72,279.3,4621.4,6093.0,0,0,67.3,66.2,8.01,61.2,58.9
2025-07-31 0:00:00,RTR,4876.6,681.0,756,4.8,18.3,1.15,1.57,0.56,39.5,67.7,5.25,429.3,4626.1,11024.8,0,0,72.5,67.8,8.13,62.1,64.5
2025-08-31 0:00:00,RTR,4745.4,518.7,576,3.6,17.3,1.13,1.71,0.47,42.8,57.4,5.37,512.4,3837.6,11373.0,0,0,73.5,61.2,8.1,66.3,62.7
2025-09-30 0:00:00,RTR,4753.4,410.5,456,2.9,17.8,1.16,1.46,0.54,37.5,61.4,4.26,356.8,4270.6,8705.7,0,0,70.9,65.9,8.14,64.6,52.0
2025-10-31 0:00:00,RTR,4825.1,470.1,522,3.3,18.0,1.12,1.53,0.5,43.3,53.8,4.86,217.6,4160.6,8757.0,0,0,70.2,62.8,8.12,62.0,68.6
2025-11-30 0:00:00,RTR,4843.4,573.2,636,4.0,19.3,1.11,1.76,0.45,33.2,45.1,5.63,477.9,3830.7,8331.5,0,0,72.0,65.9,7.95,61.2,48.3
2025-12-31 0:00:00,RTR,4792.7,482.3,536,3.4,14.9,1.24,1.53,0.47,35.2,69.8,3.42,401.3,3902.7,6066.9,0,0,83.5,66.4,8.08,63.0,67.4
2021-01-31 0:00:00,RVE,3089.6,488.9,897,4.0,21.8,0.96,1.66,0.5,40.2,49.8,7.13,396.2,1875.9,5303.0,0,0,64.3,63.2,8.7,60.1,50.3
2021-02-28 0:00:00,RVE,3236.4,485.8,891,4.0,24.4,0.85,1.82,0.45,50.4,57.5,9.97,239.6,2984.9,6914.4,0,0,67.2,63.9,8.79,63.2,53.8
2021-03-31 0:00:00,RVE,3150.2,563.0,1033,4.6,23.1,0.79,1.45,0.47,43.6,45.8,10.25,207.5,3048.2,9074.7,0,0,69.0,68.5,8.85,57.0,45.0
2021-04-30 0:00:00,RVE,3284.4,506.3,929,4.2,23.1,0.84,1.5,0.49,42.1,45.2,10.12,403.4,3118.7,4051.9,0,0,69.3,70.5,8.89,56.4,48.3
2021-05-31 0:00:00,RVE,3241.0,525.8,964,4.3,25.4,0.67,1.68,0.55,45.6,53.1,12.9,444.2,2634.3,6194.2,0,0,66.7,63.1,8.9,63.6,46.6
2021-06-30 0:00:00,RVE,3307.8,368.9,677,3.0,20.9,0.79,1.55,0.5,41.5,38.4,10.17,135.2,2639.6,7215.7,1,0,70.9,62.8,8.87,63.1,59.2
2021-07-31 0:00:00,RVE,3194.7,396.7,728,3.3,20.5,0.72,1.76,0.46,48.4,53.5,10.01,431.0,2333.7,4757.5,0,0,65.4,58.1,8.82,62.8,42.6
2021-08-31 0:00:00,RVE,3152.3,524.0,961,4.3,22.3,0.7,1.78,0.53,44.2,60.0,11.01,482.2,2617.0,4727.1,0,0,73.9,58.3,8.74,60.5,47.2
2021-09-30 0:00:00,RVE,3064.7,311.2,571,2.6,19.7,0.85,1.39,0.44,44.6,77.0,8.05,295.0,2249.1,5428.0,0,0,65.4,55.0,8.64,58.9,51.1
2021-10-31 0:00:00,RVE,3001.8,376.9,691,3.1,20.8,0.78,1.71,0.52,45.1,43.4,8.25,342.9,2081.8,3767.9,0,0,67.2,57.9,8.54,62.6,42.1
2021-11-30 0:00:00,RVE,2971.3,399.8,733,3.3,19.4,0.73,1.73,0.43,43.8,47.3,7.46,357.1,2693.0,6799.3,0,0,63.6,58.3,8.45,63.5,40.6
2021-12-31 0:00:00,RVE,3070.3,439.3,806,3.6,21.0,0.61,1.85,0.59,43.3,63.3,11.36,407.3,2787.2,4862.0,0,0,69.4,59.9,8.37,63.8,51.4
2022-01-31 0:00:00,RVE,3075.7,440.6,808,3.6,19.7,0.79,1.56,0.51,42.5,47.1,7.33,349.2,2422.9,4142.8,0,1,62.4,56.0,9.39,57.2,53.3
2022-02-28 0:00:00,RVE,3043.3,312.9,574,2.6,17.9,0.89,1.51,0.46,41.7,51.3,5.84,232.8,2630.6,4163.3,0,0,68.4,60.8,9.33,52.8,52.1
2022-03-31 0:00:00,RVE,3098.4,325.2,596,2.7,18.5,0.97,1.89,0.47,37.6,56.2,5.73,310.0,2519.5,3403.1,0,0,65.6,54.1,9.45,51.0,61.5
2022-04-30 0:00:00,RVE,3184.6,359.4,659,3.0,20.4,0.79,1.68,0.53,49.0,51.4,9.31,241.2,2569.5,5878.4,0,0,57.3,52.8,9.58,54.7,49.5
2022-05-31 0:00:00,RVE,3089.1,425.8,781,3.5,18.5,0.76,1.64,0.48,48.3,68.0,8.69,401.9,2440.7,6942.1,0,0,65.7,50.4,9.86,48.0,51.8
2022-06-30 0:00:00,RVE,2964.4,442.8,812,3.6,19.8,0.99,1.69,0.35,42.4,56.6,7.84,267.5,2390.7,3334.2,1,0,68.1,54.8,10.0,49.1,47.5
2022-07-31 0:00:00,RVE,2998.7,334.2,613,2.7,17.3,1.08,1.56,0.48,44.3,58.7,4.73,273.0,2540.3,6395.0,0,0,61.6,48.0,10.07,47.9,54.6
2022-08-31 0:00:00,RVE,2867.0,319.4,586,2.6,19.5,0.86,1.47,0.47,37.1,62.0,6.9,333.0,2633.9,7380.0,0,0,76.7,43.7,10.34,46.7,51.9
2022-09-30 0:00:00,RVE,2891.1,304.7,559,2.5,17.3,0.92,1.54,0.45,41.3,61.4,5.14,220.1,1885.7,3385.2,0,1,61.7,44.2,10.53,49.5,54.8
2022-10-31 0:00:00,RVE,2820.2,200.0,367,1.6,15.7,1.01,1.44,0.39,42.6,59.1,5.04,150.4,1917.0,5724.8,0,0,56.4,42.2,10.63,46.2,42.0
2022-11-30 0:00:00,RVE,2793.3,177.0,325,1.5,15.9,0.87,1.6,0.43,42.8,75.8,7.54,122.2,2027.8,4169.6,0,0,58.4,44.9,10.74,45.4,50.9
2022-12-31 0:00:00,RVE,2716.4,335.1,615,2.8,19.8,0.96,1.43,0.46,47.1,50.9,7.11,184.7,1942.5,4829.6,0,1,68.0,44.7,11.0,45.9,35.7
2023-01-31 0:00:00,RVE,2806.4,256.7,471,2.1,15.8,0.98,1.39,0.45,35.5,66.6,5.3,233.6,1627.2,2849.5,0,0,62.6,43.3,10.48,39.5,50.5
2023-02-28 0:00:00,RVE,2789.4,249.3,457,2.0,18.3,0.89,1.48,0.45,44.5,46.4,6.39,142.0,1787.0,5066.0,0,0,62.5,47.4,10.21,44.5,45.4
2023-03-31 0:00:00,RVE,2899.3,319.8,586,2.6,16.2,0.99,1.44,0.39,37.7,52.4,5.3,307.9,2254.9,5605.4,1,0,68.8,43.8,10.29,43.6,52.3
2023-04-30 0:00:00,RVE,2795.7,233.1,428,1.9,16.1,0.87,1.5,0.42,42.1,64.0,6.39,150.0,2245.6,6491.2,0,0,68.6,41.8,10.15,46.8,49.1
2023-05-31 0:00:00,RVE,2764.8,265.4,487,2.2,16.0,1.04,1.64,0.36,38.2,51.1,6.57,125.3,2485.6,4981.7,1,1,63.4,47.9,9.64,48.8,48.4
2023-06-30 0:00:00,RVE,2862.6,338.7,621,2.8,17.1,0.84,1.59,0.49,40.5,60.5,8.32,274.8,2322.2,6273.0,1,0,66.6,46.8,9.55,46.1,53.5
2023-07-31 0:00:00,RVE,2953.6,399.9,734,3.3,17.9,0.84,1.36,0.47,43.4,64.8,6.67,341.2,1983.1,5965.4,0,0,65.2,48.5,9.49,48.1,52.6
2023-08-31 0:00:00,RVE,2891.9,342.1,627,2.8,17.8,0.87,1.58,0.42,36.6,62.5,6.25,286.3,2164.7,3938.7,0,0,64.6,47.6,9.46,45.8,56.3
2023-09-30 0:00:00,RVE,2927.3,468.5,859,3.8,20.7,0.92,1.74,0.46,38.8,56.7,8.48,218.4,2364.9,6610.1,0,0,60.7,52.2,8.97,54.3,55.0
2023-10-31 0:00:00,RVE,2815.7,337.1,618,2.8,19.0,1.01,1.67,0.48,35.5,55.5,5.97,142.1,1883.1,3839.8,1,0,66.9,52.0,8.88,50.2,49.0
2023-11-30 0:00:00,RVE,2724.6,370.5,680,3.0,21.2,0.82,1.57,0.55,37.6,55.9,8.65,308.5,2178.8,5191.2,0,0,64.5,51.4,8.84,51.9,45.4
2023-12-31 0:00:00,RVE,2777.4,267.2,490,2.2,19.1,0.99,1.5,0.41,44.8,49.8,7.08,243.3,2110.1,4410.3,0,0,64.6,53.0,8.61,53.7,53.7
2024-01-31 0:00:00,RVE,2817.6,287.9,528,2.4,19.4,0.82,1.64,0.43,40.3,49.3,7.54,222.6,2567.7,4473.5,1,0,62.7,54.4,8.81,53.3,53.8
2024-02-29 0:00:00,RVE,2888.5,382.0,701,3.1,20.9,0.82,1.61,0.4,35.5,49.7,8.37,328.7,2135.2,6427.0,0,0,57.2,56.2,8.84,54.6,47.2
2024-03-31 0:00:00,RVE,3096.4,303.2,556,2.5,18.8,0.8,1.57,0.53,42.1,68.5,7.26,223.5,1857.8,2758.2,0,1,60.4,53.6,8.91,54.6,63.8
2024-04-30 0:00:00,RVE,3234.3,368.6,676,3.0,19.8,0.96,1.56,0.56,40.9,72.4,7.71,359.8,2426.6,3840.8,1,0,55.6,53.9,8.89,56.1,63.5
2024-05-31 0:00:00,RVE,3315.6,462.4,848,3.8,20.5,0.91,1.4,0.49,43.7,64.9,8.04,373.5,2870.6,5245.9,1,0,55.9,62.7,8.85,56.2,59.0
2024-06-30 0:00:00,RVE,3282.7,477.1,875,3.9,20.5,0.84,1.76,0.42,40.7,64.7,7.86,363.2,2656.1,4066.9,0,0,66.4,57.5,8.7,57.0,60.0
2024-07-31 0:00:00,RVE,3337.5,373.2,685,3.1,18.4,0.68,1.43,0.52,46.6,49.4,8.52,339.0,2488.4,5473.9,1,0,59.0,62.1,8.59,62.3,62.5
2024-08-31 0:00:00,RVE,3379.5,465.1,853,3.8,22.6,0.86,1.66,0.54,40.8,53.8,9.36,490.4,3033.3,4303.3,0,0,63.4,63.5,8.59,60.1,58.4
2024-09-30 0:00:00,RVE,3313.8,405.7,744,3.3,22.0,0.78,1.54,0.52,39.4,34.3,10.77,373.3,2574.9,4743.3,0,0,61.8,58.3,8.55,60.6,62.2
2024-10-31 0:00:00,RVE,3275.2,487.6,894,4.0,19.5,0.71,1.91,0.53,39.0,64.0,9.52,307.1,2710.7,5254.4,0,0,66.1,58.0,8.31,56.2,53.2
2024-11-30 0:00:00,RVE,3181.4,389.6,715,3.2,22.2,0.85,1.55,0.46,41.4,69.4,8.09,419.1,3041.0,4072.1,0,0,62.5,61.7,8.51,59.5,50.7
2024-12-31 0:00:00,RVE,3201.8,455.3,835,3.7,23.0,0.69,1.75,0.41,44.5,52.0,9.99,429.8,2672.1,3885.4,0,1,54.3,61.7,8.33,64.1,54.7
2025-01-31 0:00:00,RVE,3190.4,418.6,768,3.4,22.0,0.69,1.6,0.55,33.8,66.4,11.22,323.1,1973.2,5616.4,0,0,69.2,62.2,8.24,61.8,64.8
2025-02-28 0:00:00,RVE,3412.5,393.6,722,3.2,21.5,0.76,1.56,0.46,38.3,37.1,10.57,274.4,2600.6,4951.7,0,0,64.2,63.6,8.13,62.6,58.0
2025-03-31 0:00:00,RVE,3661.7,413.0,758,3.4,20.8,0.71,1.66,0.51,43.6,56.3,10.24,216.8,3021.7,9057.8,0,0,61.5,65.5,7.99,62.1,62.9
2025-04-30 0:00:00,RVE,3493.9,462.6,849,3.8,20.7,0.77,1.67,0.53,43.7,55.4,8.05,259.2,3001.8,7312.8,1,0,67.3,62.8,8.1,60.6,56.6
2025-05-31 0:00:00,RVE,3551.6,487.6,894,4.0,21.5,0.66,1.75,0.57,46.9,58.5,10.88,511.6,3418.2,9068.6,0,0,52.3,63.7,8.01,62.6,56.2
2025-06-30 0:00:00,RVE,3421.5,459.4,843,3.8,22.2,0.66,1.51,0.55,43.4,66.9,10.91,420.9,2635.5,5441.4,0,0,68.2,66.2,8.01,61.2,58.9
2025-07-31 0:00:00,RVE,3377.8,527.3,967,4.3,22.0,0.85,1.49,0.46,43.2,47.9,8.91,403.9,3336.8,8819.5,0,0,56.6,67.8,8.13,62.1,64.5
2025-08-31 0:00:00,RVE,3635.2,586.4,1076,4.8,22.5,0.6,1.84,0.43,42.8,49.1,13.08,501.7,3013.1,5851.1,0,0,64.0,61.2,8.1,66.3,62.7
2025-09-30 0:00:00,RVE,3507.5,642.3,1178,5.3,24.8,0.72,1.62,0.53,40.1,54.3,11.17,656.7,3103.7,8048.5,0,0,63.8,65.9,8.14,64.6,52.0
2025-10-31 0:00:00,RVE,3286.7,423.8,777,3.5,21.3,0.73,1.53,0.5,40.9,45.3,8.94,262.2,2772.8,4229.5,0,1,61.2,62.8,8.12,62.0,68.6
2025-11-30 0:00:00,RVE,3225.0,438.6,805,3.6,21.9,0.72,1.5,0.53,43.1,52.8,9.88,360.4,2760.3,5317.6,0,0,62.5,65.9,7.95,61.2,48.3
2025-12-31 0:00:00,RVE,3152.3,444.1,815,3.6,21.1,0.69,1.64,0.55,41.1,43.9,9.55,186.6,2601.9,3713.6,0,0,64.6,66.4,8.08,63.0,67.4
2021-01-31 0:00:00,TDT,1762.1,73.7,88,0.4,11.9,1.05,1.56,0.48,35.8,60.1,3.89,31.5,1318.4,3129.6,0,0,66.9,63.2,8.7,60.1,50.3
2021-02-28 0:00:00,TDT,1769.7,188.3,225,1.1,16.0,1.02,1.6,0.47,34.0,69.4,5.2,139.8,1575.1,3374.6,0,0,82.6,63.9,8.79,63.2,53.8
2021-03-31 0:00:00,TDT,1773.6,131.4,157,0.7,14.5,1.08,1.49,0.48,36.9,50.2,4.99,48.0,1632.9,2445.0,1,0,68.9,68.5,8.85,57.0,45.0
2021-04-30 0:00:00,TDT,1774.8,136.5,163,0.8,14.1,1.0,1.59,0.59,37.6,64.7,4.38,78.9,1652.6,2704.0,0,0,65.4,70.5,8.89,56.4,48.3
2021-05-31 0:00:00,TDT,1754.0,103.0,123,0.6,14.5,0.96,1.6,0.46,34.3,61.0,4.76,46.7,1425.6,3143.7,0,0,65.4,63.1,8.9,63.6,46.6
2021-06-30 0:00:00,TDT,1698.0,171.6,205,1.0,15.8,1.08,1.53,0.38,38.7,48.1,4.82,77.9,1301.3,2832.8,0,0,65.6,62.8,8.87,63.1,59.2
2021-07-31 0:00:00,TDT,1625.4,51.1,61,0.3,12.1,1.06,1.63,0.45,39.3,64.2,2.67,24.7,1407.4,1899.8,0,0,72.4,58.1,8.82,62.8,42.6
2021-08-31 0:00:00,TDT,1602.3,131.8,158,0.7,14.2,1.08,1.66,0.51,40.0,61.2,4.84,26.5,1461.6,3554.4,0,0,69.6,58.3,8.74,60.5,47.2
2021-09-30 0:00:00,TDT,1580.2,78.4,94,0.4,12.8,0.98,1.58,0.49,31.8,54.2,3.94,52.4,1411.3,2151.3,0,0,53.1,55.0,8.64,58.9,51.1
2021-10-31 0:00:00,TDT,1592.8,120.6,144,0.7,13.3,1.12,1.42,0.35,33.6,54.7,3.44,78.8,1339.7,3724.5,0,0,60.1,57.9,8.54,62.6,42.1
2021-11-30 0:00:00,TDT,1647.8,132.2,158,0.7,14.2,1.07,1.68,0.43,41.8,57.8,4.69,79.9,1347.9,3403.7,0,0,80.3,58.3,8.45,63.5,40.6
2021-12-31 0:00:00,TDT,1683.4,58.6,70,0.3,13.0,0.98,1.49,0.49,39.3,66.4,3.74,36.5,1489.8,2167.1,0,0,77.2,59.9,8.37,63.8,51.4
2022-01-31 0:00:00,TDT,1660.7,171.5,205,1.0,14.9,1.04,1.62,0.43,41.8,82.5,4.26,94.1,1337.4,2566.2,1,0,73.2,56.0,9.39,57.2,53.3
2022-02-28 0:00:00,TDT,1670.3,69.2,83,0.4,14.1,1.15,1.74,0.3,44.5,86.6,2.7,21.7,1378.8,3013.7,0,0,70.0,60.8,9.33,52.8,52.1
2022-03-31 0:00:00,TDT,1696.5,161.8,194,0.9,14.3,1.27,1.69,0.41,48.1,62.6,4.3,118.4,1268.9,2048.6,0,0,65.5,54.1,9.45,51.0,61.5
2022-04-30 0:00:00,TDT,1698.9,23.4,28,0.1,10.4,1.05,1.57,0.46,31.3,60.5,2.15,-9.0,1315.6,2621.3,0,1,62.6,52.8,9.58,54.7,49.5
2022-05-31 0:00:00,TDT,1666.0,22.5,27,0.1,11.3,1.1,1.49,0.37,30.1,83.2,4.32,-22.8,1306.1,3312.0,0,0,60.3,50.4,9.86,48.0,51.8
2022-06-30 0:00:00,TDT,1666.7,79.4,95,0.4,12.7,1.13,1.44,0.51,37.9,80.7,2.62,25.1,1398.2,2986.9,0,0,66.4,54.8,10.0,49.1,47.5
2022-07-31 0:00:00,TDT,1619.2,58.9,70,0.3,11.4,1.22,1.63,0.33,38.3,62.9,2.03,10.8,1110.6,3035.9,1,1,71.0,48.0,10.07,47.9,54.6
2022-08-31 0:00:00,TDT,1454.9,48.3,58,0.3,10.1,1.3,1.37,0.45,41.1,64.0,1.51,28.8,1067.3,1916.7,0,0,67.0,43.7,10.34,46.7,51.9
2022-09-30 0:00:00,TDT,1462.4,116.8,140,0.7,12.4,1.13,1.81,0.39,41.1,79.3,4.02,80.9,845.1,2495.1,1,0,66.7,44.2,10.53,49.5,54.8
2022-10-31 0:00:00,TDT,1418.0,12.5,15,0.1,10.4,1.22,1.61,0.39,38.2,66.4,4.69,-26.3,947.4,1551.9,1,0,68.3,42.2,10.63,46.2,42.0
2022-11-30 0:00:00,TDT,1409.7,80.2,96,0.5,11.1,1.12,1.67,0.42,41.1,64.4,3.03,79.8,1071.5,1928.1,0,0,62.8,44.9,10.74,45.4,50.9
2022-12-31 0:00:00,TDT,1442.3,51.5,62,0.3,10.8,1.26,1.43,0.43,33.6,70.3,1.74,5.3,941.8,2082.0,0,0,61.1,44.7,11.0,45.9,35.7
2023-01-31 0:00:00,TDT,1417.1,52.2,62,0.3,9.2,1.31,1.47,0.44,41.6,78.6,3.18,6.9,959.9,1311.5,0,0,68.5,43.3,10.48,39.5,50.5
2023-02-28 0:00:00,TDT,1502.2,31.7,38,0.2,12.0,1.22,1.41,0.42,31.9,58.0,3.43,-15.7,1051.6,1695.4,0,0,66.5,47.4,10.21,44.5,45.4
